word,category,mean Happiness,mean Anger,mean Sadness,mean Fear,mean Disgust,distance to H,distance to A,distance to S,distance to F,distance to D,distance to N
"oczyszczać",U,2.7307692,1.6538461,1.3076923,1.6923077,2.0384614,5.039628,6.3082504,6.7097964,6.304851,5.896777,3.0011203
"przebiegły",U,2.2307692,2.6538463,2.1153846,2.9615386,2.3461537,6.180397,6.0109563,6.5664463,5.6806974,6.3359594,4.09328
"dżuma",U,1.0,2.5,3.6538463,4.576923,4.230769,8.9562235,7.8192096,7.128543,6.261914,6.5923014,6.144417
przestworze,U,4.4615383,1.2692307,1.5769231,2.3461537,1.2307693,3.521267,7.2841573,6.998678,6.239463,7.2911234,4.361958
"promieniować",U,4.1153846,1.1923077,1.4230769,2.0384614,1.4615384,3.500801,7.301152,7.0865545,6.4332395,7.0752635,4.169148
Sodoma,U,1.1923077,2.1923077,2.5,2.9615386,3.2307692,7.5623484,6.8797903,6.609215,6.1585836,5.711288,4.115596
smok,U,3.6923077,1.6538461,1.1923077,2.9615386,1.4615384,4.833902,7.1457396,7.4965615,5.8665695,7.269758,4.1373873
"powracać",U,4.0,1.2692307,2.3846154,2.1153846,1.1923077,4.0787,7.1826825,6.1528287,6.406281,7.2594347,4.063247
waga,U,1.8076923,2.1923077,2.2307692,2.3076923,1.6538461,6.1732016,5.932626,5.9495034,5.847908,6.4953923,2.874611
"przepędzać",U,1.4230769,3.3076923,2.3076923,2.9615386,2.4615386,7.250023,5.588522,6.6832705,6.012326,6.4734607,4.187679
"prowadzić",U,3.0384614,1.6538461,1.5,2.2307692,1.2307693,4.7446585,6.450711,6.5920887,5.8771267,6.836626,3.0211668
"oddychać",U,4.0,1.3076923,1.2307693,1.5384616,1.0384616,3.3331985,6.7570515,6.8564982,6.543681,7.0258765,3.3719726
"pęcherz",U,1.3076923,1.7692307,1.3461539,1.6538461,2.4615386,6.3729153,5.858784,6.342216,6.043964,5.0960836,2.2653708
sprytny,U,4.3076925,1.8076923,1.2692307,1.6538461,1.3076923,3.2607303,6.577438,7.0553355,6.6973658,7.0293274,3.9105735
"kłamstwo",U,1.2692307,4.230769,3.9230769,3.8076923,4.5,9.0075245,6.780378,7.1269736,7.1360126,6.500003,6.7945476
"jeleń",U,2.8846154,1.1923077,1.3461539,1.8461539,1.1923077,4.5841107,6.541539,6.3520136,5.873157,6.5256114,2.5129943
samiec,U,2.8846154,1.7307693,1.5,1.6538461,1.7692307,4.769791,6.4029446,6.621079,6.4883194,6.352443,2.972139
precel,U,3.8846154,1.1153846,1.1153846,1.0384616,1.1538461,3.2911227,6.8505173,6.8530097,6.92177,6.8103204,3.015767
"południe",U,3.1923077,1.4615384,1.5384616,1.3846154,1.1538461,4.1769395,6.437383,6.400718,6.5425406,6.7580442,2.85395
"informować",U,2.7307692,1.7692307,1.6923077,2.3461537,1.3461539,5.0782623,6.2207713,6.328271,5.6367764,6.6339664,2.9144607
"rywalizować",U,2.8461537,2.9615386,1.6538461,3.1153846,1.8846154,5.6609674,5.7841773,7.1091847,5.700906,6.921615,4.458887
"przyciskać",U,1.8846154,2.6538463,1.8846154,2.3846154,1.8076923,6.27982,5.655733,6.530031,6.0132937,6.5232434,3.3744085
ogrzewanie,U,4.5,1.3461539,1.2307693,1.1538461,1.2692307,2.9656408,6.957754,7.0392237,7.103767,7.007133,3.6359289
dupa,U,2.6923077,2.0769231,1.3076923,1.3846154,2.5384614,5.2297792,6.032223,6.85286,6.8014326,5.6061144,3.4424596
"podwędzić",U,2.0769231,2.5,1.8076923,2.0769231,2.4230769,6.024627,5.813337,6.5083947,6.2962546,5.834767,3.5336988
skryty,U,1.7692307,2.1153846,2.9615386,3.0,1.5,6.5480456,6.3695197,5.4466014,5.342809,6.959628,3.9678845
"rozpoznać",U,3.1538463,1.4615384,1.5769231,1.9615384,1.2307693,4.5597754,6.5556226,6.478198,6.0105767,6.7656393,2.9886236
"myśliciel",U,3.2307692,1.5384616,2.6153846,2.0384614,1.5384616,5.059417,7.0196743,6.069433,6.645294,7.0005856,3.9020693
"szykanować",U,1.2307693,4.3461537,3.7692308,3.6538463,3.6153846,8.757175,6.2396045,6.857796,6.889835,7.0257993,6.3658624
"potrzebować",U,2.3461537,2.2692308,2.5769231,2.5769231,1.7307693,6.038429,6.224774,5.8117905,5.904721,6.7492914,3.7437768
pomidorowy,U,4.269231,1.1923077,1.0769231,1.0769231,1.2307693,2.9094374,6.9325256,7.0492687,7.058839,6.891657,3.415422
"książka",U,4.269231,1.7692307,1.9615384,1.4615384,1.4615384,3.7999303,6.9614286,6.76184,7.213939,7.226547,4.159384
heroiczny,U,3.8076923,1.4230769,2.1153846,2.1923077,1.4615384,4.2283206,7.0887227,6.4268546,6.401064,7.0726147,4.111512
rozwaga,U,3.8076923,1.4230769,1.5,1.6538461,1.2307693,3.691701,6.673693,6.6046515,6.4331813,6.8605576,3.4307394
"zadbać",U,4.6153846,1.3076923,1.5384616,1.6923077,1.2692307,3.05256,7.1504307,6.957978,6.83724,7.196107,4.1495366
opozycja,U,1.5384616,2.6923077,2.0384614,2.3461537,2.1538463,6.7561884,5.646452,6.450373,6.1104784,6.3383083,3.3792036
"dusić",U,1.0384616,4.5,3.4615386,5.076923,3.9230769,9.625614,7.1399198,8.034092,6.5316,7.5879927,7.3751917
szmaragdowy,U,4.3461537,1.1923077,1.3461539,1.2307693,1.1923077,3.0131457,6.966096,6.7995496,6.924374,6.9631643,3.5585718
"cło",U,1.5384616,2.3076923,1.4615384,1.8461539,1.6538461,6.133684,5.3562045,6.293727,5.9084415,6.0672803,2.3929439
"pończocha",U,3.4615386,1.0769231,1.0769231,1.2692307,1.3461539,3.7914827,6.9131083,6.9047384,6.698756,6.5645494,2.9057362
sztama,U,4.5384617,1.1923077,1.1153846,1.3461539,1.1923077,2.816096,7.1492014,7.2149734,7.030453,7.1272807,3.7790859
"podstępny",U,1.5,3.6153846,2.5769231,3.6923077,3.0384614,7.691551,6.004657,6.9351597,5.773137,6.5070887,5.1460705
"wybrzeże",U,4.3461537,1.0384616,1.2307693,1.6538461,1.1923077,3.1024358,7.284444,7.1263027,6.7203097,7.1148863,3.7798517
kwota,U,2.6153846,1.4615384,1.6153846,2.0384614,1.2307693,5.0461097,6.430484,6.310743,5.8836827,6.6601133,2.7250721
przywilej,U,3.8461537,1.9230769,1.6153846,1.3461539,1.5,3.820505,6.314994,6.6593084,6.9123816,6.7652426,3.7575192
humanitarny,U,4.1153846,1.3076923,1.9615384,1.6153846,1.4230769,3.7112422,7.125142,6.4856157,6.9044437,7.051302,4.0440774
czarodziejski,U,4.6153846,1.2307693,1.4230769,1.9230769,1.1538461,3.06211,7.1950097,7.020014,6.5682373,7.268605,4.0735273
okolica,U,3.3846154,1.4230769,1.6153846,1.4615384,1.3461539,4.1460123,6.56683,6.42694,6.5455594,6.6815577,2.985349
"rozważać",U,2.3461537,1.7307693,2.1153846,2.2692308,1.4230769,5.6199493,6.4313016,6.0481086,5.8304014,6.6906314,2.9526327
gniew,U,1.5,4.923077,3.3846154,3.4230769,2.5,8.489734,5.6074605,7.196864,7.1757154,7.8754454,6.1340585
bajka,U,5.076923,1.3076923,1.6538461,1.4230769,1.2307693,2.618471,7.523954,7.223528,7.423223,7.595024,4.522979
mieszkanie,U,4.230769,1.5,1.6923077,1.9230769,1.1153846,3.726081,7.102236,6.9107404,6.7562075,7.3820825,3.9803865
piasek,U,3.8461537,1.6153846,1.1923077,1.2307693,1.3461539,3.5066304,6.458596,6.9010396,6.8578663,6.771726,3.278599
"łaknąć",U,2.7307692,1.4615384,1.8846154,1.6538461,1.7692307,4.9126744,6.41196,5.950152,6.234301,6.104976,3.015166
wniosek,U,2.6153846,1.6923077,1.3846154,1.8846154,1.5,4.9766746,6.2575183,6.545479,6.042816,6.4344864,2.730612
oficer,U,2.4230769,1.7307693,1.4230769,2.5,1.6538461,5.3583956,6.366109,6.623228,5.5409517,6.430045,3.0893643
"zrozumiały",U,4.0384617,1.3076923,1.1538461,1.2307693,1.1538461,3.1914632,6.7710333,6.9136353,6.8481655,6.9211864,3.3125126
marchwiowy,U,3.2307692,1.1923077,1.1153846,1.1538461,1.5384616,4.0509577,6.6604986,6.72121,6.6913805,6.268059,2.6915605
"przejęcie",U,2.2692308,1.7692307,2.2692308,2.8076923,1.5384616,5.766292,6.5655894,6.082562,5.5205035,6.801411,3.464485
"zranić",U,1.1538461,4.076923,4.923077,3.6538463,2.5384614,8.8284645,6.603536,5.6726756,7.0257616,7.9685493,6.4101815
"ciało",U,3.8846154,1.5,1.8076923,1.8076923,1.6538461,4.1449995,7.037346,6.7204075,6.776599,6.886188,3.7973197
"wędrowny",U,3.6153846,1.1923077,1.3076923,1.8461539,1.3076923,4.0632815,6.8985944,6.7818556,6.262766,6.804162,3.1395872
prysznic,U,4.730769,1.1153846,1.2307693,1.1538461,1.1923077,2.5425186,7.253102,7.150338,7.2236347,7.181194,3.8186212
paczka,U,4.3076925,1.1923077,1.2692307,1.6538461,1.3846154,3.2722018,7.109601,7.0474234,6.700709,6.904539,3.7521896
"pręgierz",U,1.2307693,2.1923077,2.3461537,2.7307692,2.3846154,7.1950507,6.382382,6.3174915,5.904591,6.1995955,3.3540294
hojny,U,4.923077,1.3461539,1.2692307,1.5,1.1538461,2.5477054,7.124071,7.179536,6.983094,7.2874746,4.135275
"wspólnik",U,2.9615386,1.7307693,1.3461539,2.4230769,1.3461539,4.811561,6.280219,6.648321,5.518798,6.643816,3.1725032
syrop,U,3.0384614,1.3846154,1.5,1.3076923,1.8846154,4.4477987,6.5676746,6.417824,6.646476,6.006657,3.0896797
szkolny,U,2.6923077,2.2307692,1.9230769,1.7692307,2.0,5.3790164,6.1135263,6.421494,6.5248156,6.3558536,3.4023988
kulturalny,U,4.5,1.1923077,1.1538461,1.2692307,1.1923077,2.7056708,7.0145893,7.049317,6.9324503,7.0145884,3.7101984
"dysponować",U,3.8846154,1.3076923,1.1923077,1.5,1.1538461,3.4905927,6.7736635,6.8748584,6.5762434,6.907888,3.113636
"mały",U,2.5384614,1.5769231,1.7692307,1.5,1.3846154,5.0357137,6.250182,5.944358,6.309173,6.428664,2.5986304
wynalazca,U,5.0,1.1538461,1.5,1.6538461,1.0384616,2.6635995,7.458237,7.1729307,7.0192175,7.5436325,4.3283663
trumna,U,1.1153846,2.3461537,4.576923,4.5,2.5,8.630831,7.811084,5.7839713,5.9437127,7.701151,5.825178
wola,U,3.7692308,1.5,1.8846154,1.7307693,1.1538461,4.1995144,6.947454,6.624054,6.733876,7.196422,3.4628127
wymarsz,U,2.0769231,1.4615384,1.6538461,2.1153846,1.4615384,5.5396247,6.4062204,6.2440944,5.69595,6.4169188,2.5007262
przykazanie,U,2.0384614,2.3846154,1.8846154,2.2307692,2.0384614,6.3135653,6.191297,6.718648,6.358851,6.4784517,3.5354002
"oświadczyny",U,4.923077,1.3461539,1.6923077,3.0384614,1.2307693,3.591421,7.7585354,7.467737,6.195229,7.872422,5.1660204
"katować",U,1.1153846,4.8846154,4.6538463,5.230769,5.230769,10.272302,7.7634745,8.030448,7.5324335,7.5637493,8.282907
moda,U,2.6538463,2.5769231,1.5769231,1.4615384,2.4230769,5.4962535,5.925416,6.914925,6.9884305,6.1225257,3.6962774
"walczyć",U,2.7307692,3.5,2.2307692,3.0769231,1.9615384,6.3499656,5.778889,7.016447,6.271537,7.2882648,4.80259
jezioro,U,5.0384617,1.0769231,1.5769231,2.0384614,1.3076923,3.0621095,7.655525,7.252025,6.8628235,7.4172792,4.5831676
kurwa,U,2.4615386,4.923077,3.0769231,3.2692308,3.8461537,8.380509,6.146429,8.005615,7.8839765,7.2418513,6.7956333
"działać",U,4.423077,1.5384616,1.5384616,2.0384614,1.3461539,3.5563304,7.011678,7.088441,6.6256895,7.2304807,4.2029905
liczny,U,3.1923077,1.5,1.3076923,2.1538463,1.4230769,4.513053,6.536875,6.7008104,5.8631105,6.60642,2.9344835
ulewa,U,3.0,2.6538463,2.8846154,2.0,1.4615384,5.4795604,6.1395187,5.9377446,6.8504357,7.3022623,4.2947307
"słowo",U,2.9230769,1.6538461,1.7692307,1.7692307,1.5,5.1588016,6.7141695,6.606354,6.5785503,6.8476825,2.714023
manko,U,1.3846154,2.2692308,2.2692308,2.0384614,1.8461539,6.755277,6.0434446,6.08459,6.2383704,6.4429135,2.7093163
sensowny,U,3.8076923,1.2692307,1.2307693,1.3076923,1.1923077,3.421713,6.661565,6.702909,6.610833,6.7258344,3.0427783
poker,U,3.1923077,1.7307693,1.6153846,2.6923077,1.5769231,4.9632545,6.795825,6.891392,5.884834,6.915199,3.818301
"szeptać",U,3.1153846,1.6538461,1.4615384,1.8846154,1.6153846,4.5436087,6.3837657,6.610311,6.1454115,6.353362,3.3235447
pralina,U,4.076923,1.2692307,1.1923077,1.2307693,1.1153846,3.2013958,6.8484116,6.918006,6.890058,6.9744415,3.2550757
"kwaśny",U,2.4230769,1.7307693,1.5384616,1.4615384,2.3461537,5.304768,6.2555304,6.4643636,6.5297947,5.5849385,2.842545
"wzrastać",U,4.3076925,1.5,1.8461539,2.4230769,1.6153846,3.9352722,7.3221207,7.0116143,6.4739685,7.2446804,4.367043
nazista,U,1.2307693,5.0384617,3.9038463,4.5576925,5.1923075,9.974114,7.5865655,8.448422,7.950799,7.438361,7.89857
pokorny,U,3.1538463,2.2692308,2.2692308,2.4230769,1.8846154,5.2978735,6.757233,6.739213,6.5730557,7.090818,4.307167
"błogosławić",U,4.3461537,2.0,2.0,1.9230769,1.6538461,3.7596774,7.2974887,7.291618,7.3540134,7.537177,4.902202
"jabłkowy",U,4.5384617,1.4230769,1.6538461,1.4230769,1.5769231,3.2675169,7.4033146,7.241823,7.440177,7.2812915,4.327685
milicja,U,2.0769231,3.9230769,3.1923077,3.4615386,3.8461537,8.047095,6.9169116,7.517155,7.2193656,6.995206,6.2558002
bystry,U,4.769231,1.4615384,1.1923077,1.6538461,1.1538461,2.9527943,7.16688,7.382163,7.0401816,7.4090824,4.199087
kobieta,U,5.076923,1.9230769,2.2692308,2.1923077,1.5,3.7256253,7.703407,7.400967,7.5378623,8.002625,5.349435
latarnia,U,3.1153846,1.5769231,1.9615384,2.1923077,1.6923077,5.181913,6.988021,6.6025653,6.409437,6.8939724,3.5137148
doradztwo,U,2.3076923,2.2307692,1.4615384,2.1153846,2.1538463,5.9176464,6.216657,6.912708,6.273105,6.2189374,3.3250923
licencja,U,2.9615386,1.7692307,1.5769231,2.0769231,1.6923077,5.0167212,6.5967846,6.7632136,6.1779194,6.6812487,3.3061812
gospodarstwo,U,2.9615386,1.8461539,1.8461539,2.1538463,1.9230769,5.3550777,6.79568,6.8081775,6.5603867,6.5487833,3.5453608
"przekręcony",U,1.8076923,2.5769231,1.7307693,2.4615386,2.5,6.916674,6.386379,7.030937,6.461382,6.4945936,3.3257089
poznanie,U,4.3461537,1.6538461,1.5769231,2.6153846,1.3846154,4.0325413,7.213536,7.3347163,6.377612,7.4604373,4.4443455
sekta,U,1.1153846,3.5384614,3.0,4.5,4.1923075,8.94385,7.3069153,7.70247,6.273943,6.705718,6.346589
"przedsięwziąć",U,3.3846154,1.6538461,1.6923077,2.2307692,1.3846154,4.5955462,6.63313,6.650406,6.0677695,6.8760934,3.4010837
opera,U,3.2692308,1.6538461,1.6923077,1.4615384,1.8076923,4.598087,6.7001247,6.591629,6.8458066,6.37465,3.5449545
"przestawać",U,1.7692307,2.4230769,2.4615386,2.3461537,1.6153846,6.654503,6.224081,6.1688185,6.223887,6.8603992,3.187967
data,U,2.2692308,1.6538461,1.7692307,2.5,1.5,6.013044,6.6217566,6.566,5.836598,6.742436,2.6855757
zmora,U,1.4230769,2.7692308,2.7307692,4.0384617,2.8461537,7.933011,7.1307373,7.1164145,5.8989,7.063799,5.152661
religia,U,3.3846154,2.4615386,2.5,2.4615386,2.0384614,5.496335,6.929701,6.9332905,6.956737,7.2968683,4.7045946
"żeński",U,3.6538463,1.6923077,1.8076923,1.8461539,1.3076923,4.443656,6.7665915,6.6634345,6.6484756,7.088423,3.3906467
faszyzm,U,1.0,5.3461537,4.230769,4.8461537,5.3846154,10.455381,7.6198907,8.46103,7.9624686,7.571493,8.337774
krew,U,1.8076923,2.0769231,2.3846154,3.4230769,3.3461537,7.1527915,7.2417426,6.9619246,5.9888816,5.9914064,4.8993607
"osioł",U,2.5,2.8076923,1.8461539,1.5769231,2.1538463,5.846618,5.787577,6.748276,7.071808,6.55956,3.8707097
znakomity,U,4.923077,1.4615384,1.2692307,1.4230769,1.4230769,2.711249,7.188907,7.3488674,7.2378354,7.250635,4.3866134
"żądza",U,2.1923077,2.9615386,2.4615386,2.3846154,2.6923077,6.6675873,6.3577213,6.9055905,6.96776,6.6930127,4.406838
"złudzenie",U,2.0,3.0384614,2.8461537,2.9615386,1.9230769,7.0711694,6.322195,6.505292,6.4964023,7.368217,4.4834423
"jechać",U,4.6153846,1.3076923,1.5,2.3076923,1.3846154,3.4581099,7.505879,7.333532,6.5850344,7.4571614,4.4455037
"pierś",U,4.269231,1.5,1.4230769,1.6538461,1.1923077,3.448139,7.105617,7.2162356,7.0272875,7.3804007,3.9107654
"rzeź",U,1.2307693,4.576923,4.9615383,5.5,5.4615383,10.595123,8.597033,8.26798,7.8424,7.9238005,8.71599
cel,U,4.8461537,1.7692307,2.0,3.0,1.4230769,4.0199184,7.475191,7.2656813,6.449028,7.741006,5.0714703
emocja,U,3.2692308,2.0,2.2692308,2.4615386,1.5384616,5.4089003,6.7937403,6.6230536,6.4553757,7.1255016,3.7249587
czaty,U,2.1153846,2.0384614,1.6923077,2.7692308,1.5,5.981597,6.5058002,6.769955,5.6471434,6.9124174,3.3793676
karaluch,U,1.2307693,3.2692308,2.8461537,3.8846154,5.3846154,9.158471,7.8078866,8.246947,7.4513974,5.7571282,6.9171724
"akceptować",U,4.769231,1.7692307,1.6538461,2.1153846,1.9230769,3.7898357,7.3583746,7.4207106,7.17421,7.2808285,4.9434614
wiara,U,4.730769,1.9615384,2.1153846,2.3076923,1.5,3.7171018,7.359057,7.2851563,7.11508,7.7875834,5.2456064
"reklamować",U,2.2307692,3.4230769,2.1538463,2.2307692,3.5,7.0248895,6.3343744,7.4767413,7.37918,6.2157955,5.076045
amulet,U,3.2692308,2.3076923,2.0769231,2.5769231,2.2307692,5.4594216,7.0409107,7.1770573,6.8018064,7.032654,4.7285395
"zarządzać",U,2.9230769,2.3846154,1.6153846,2.5,2.0769231,5.4944315,6.5757446,7.123129,6.4409184,6.834731,4.099166
manowce,U,1.9615384,3.3461537,2.8461537,3.3076923,2.1923077,7.1993694,6.4160304,6.863543,6.4084883,7.4308987,5.103216
"oszałamiający",U,4.230769,1.6153846,1.2307693,1.9230769,1.4615384,3.6615362,6.8447223,7.2185645,6.642781,6.994591,4.029553
pensja,U,4.1153846,2.4615386,2.4230769,3.0769231,1.7692307,5.1749167,7.3584585,7.355473,6.822916,7.8522696,5.5212684
katafalk,U,1.5,1.8461539,2.6923077,2.3846154,2.0384614,6.807854,6.728486,5.8394985,6.247424,6.547564,3.096194
nieporadny,U,1.2307693,3.9230769,3.3076923,2.1538463,2.7692308,8.006239,5.703313,6.3191,7.3600726,6.811864,5.0802374
hit,U,3.4230769,1.8076923,1.5384616,1.3461539,1.7692307,4.494656,6.560381,6.888626,7.0028763,6.6479597,3.4413416
kreda,U,1.9230769,1.8076923,1.5769231,1.9230769,2.1923077,6.1661,6.539495,6.721951,6.391401,5.999107,2.724943
cena,U,1.8076923,3.3846154,2.8846154,2.5769231,2.8461537,7.3025565,6.2020564,6.7590966,6.8655252,6.7742124,4.876898
lotos,U,3.6153846,1.2692307,1.5,1.2692307,1.2692307,3.8549795,6.8037367,6.57748,6.812007,6.8012443,3.0683837
"śpiewać",U,5.4615383,1.5384616,1.7307693,1.6153846,1.4230769,2.6502657,7.612888,7.4360723,7.562581,7.7123957,5.0894775
holocaust,U,1.0,5.8846154,5.8076925,5.769231,5.923077,11.734792,8.957582,8.98093,9.032602,8.943208,9.926695
nikotyna,U,1.2307693,4.1923075,4.0,3.3076923,4.576923,9.239456,7.333173,7.3573065,8.054432,6.9009037,6.696511
parasol,U,3.0384614,1.4615384,1.6153846,1.3076923,1.3461539,4.5989904,6.497282,6.325102,6.6674366,6.6375494,2.6944234
"pociągający",U,4.3461537,1.5,1.3846154,2.2307692,1.2692307,3.7046952,7.1431956,7.191964,6.4940786,7.27412,4.087891
"oskarżenie",U,1.0,3.6538463,3.7307692,4.3076925,3.0769231,8.679379,6.708601,6.643292,5.9700327,7.121697,5.9502378
homar,U,2.5769231,1.3846154,1.5769231,2.0769231,2.6153846,5.6206827,7.041914,6.9243245,6.4675903,5.8559794,3.4172835
"uczcić",U,5.230769,1.4230769,1.8076923,1.6538461,1.4230769,2.7906702,7.5250034,7.2217355,7.3716226,7.514361,4.8320193
"moździerz",U,1.5384616,1.9230769,2.1923077,2.6153846,2.3076923,6.819244,6.576086,6.3599396,5.882703,6.2726583,3.1087265
roszczeniowy,U,1.3461539,4.3076925,2.8846154,3.1153846,3.5,8.31332,5.8065968,7.232509,7.0345254,6.6680546,5.659536
kukurydza,U,4.076923,1.3076923,1.1923077,1.2692307,1.3846154,3.2544494,6.928166,7.02937,6.963616,6.855179,3.4119368
pyskaty,U,1.3461539,4.5384617,2.9230769,2.8461537,3.2307692,8.253718,5.51272,7.1822557,7.2828007,6.8730855,5.678397
"zapraszać",U,4.730769,1.5,1.3461539,1.6923077,1.2307693,3.0609808,7.118998,7.257897,6.954912,7.3198366,4.215098
"skłonny",U,2.2307692,1.8076923,2.0384614,2.1923077,1.7692307,5.7774,6.2701755,6.062051,5.86507,6.3101926,2.7918096
"zdychać",U,1.2307693,3.8461537,5.076923,5.076923,4.5,9.836803,8.318607,7.2085943,7.3133664,7.723911,7.833539
ziemia,U,3.8076923,1.3846154,1.8461539,1.5,1.5769231,3.9662259,6.910854,6.4722347,6.7871428,6.6801124,3.6308846
"odżywczy",U,4.1923075,1.4230769,1.2692307,1.5,1.5384616,3.3465436,6.9635925,7.122943,6.897321,6.85648,3.8224483
"podejrzewać",U,1.6153846,4.3846154,3.5384614,4.5,3.6923077,8.806078,6.8642216,7.577223,6.676966,7.4251437,6.667419
"uwalniać",U,5.076923,1.5384616,1.7307693,2.4615386,1.4230769,3.3802342,7.7312856,7.5967402,6.9021664,7.8161535,5.115069
"żołnierz",U,2.6923077,2.1923077,2.6923077,3.5384614,1.8076923,6.367541,7.1458125,6.6604137,5.8196487,7.490178,4.9692645
"skrupuły",U,2.5,3.2307692,2.8461537,3.2307692,2.7692308,7.031341,6.4498205,6.877293,6.52644,6.877881,4.874992
"zmuszać",U,1.2692307,5.3461537,4.269231,4.230769,4.730769,9.840877,6.908986,7.932398,7.9781446,7.5675893,7.778264
"gadać",U,3.4230769,3.4230769,2.0384614,2.1923077,2.2692308,5.526759,5.767121,7.1976185,7.0483923,6.9696827,4.905965
sceniczny,U,3.1538463,1.6923077,1.4615384,2.0,1.5769231,4.929936,6.588648,6.816901,6.3121257,6.6654997,3.0885124
pulchny,U,2.2307692,3.1153846,3.0769231,2.5384614,3.0769231,6.939582,6.6498566,6.6442366,7.1988344,6.5879183,5.108599
forma,U,2.7692308,1.8076923,1.5769231,1.8846154,1.4230769,5.1347117,6.344142,6.5894403,6.333786,6.727901,2.777246
"odpuścić",U,2.5769231,3.3846154,3.0769231,2.4230769,2.1538463,6.3200126,6.070306,6.3701243,7.015029,7.2133665,5.002802
kierowca,U,3.6538463,2.4230769,1.8846154,3.3846154,1.5769231,5.4274807,6.8591013,7.2872953,5.91485,7.5130005,4.652753
"rzeźnik",U,1.8461539,2.6538463,2.4230769,3.8461537,4.0384617,7.6449084,7.156077,7.406621,6.110525,5.831335,5.515234
logiczny,U,4.0384617,1.7692307,1.4230769,1.4615384,1.3846154,3.7826838,6.7611103,7.0769753,7.0533857,7.1057215,3.6649394
pakt,U,2.6538463,2.5384614,2.3461537,2.8076923,1.8846154,6.1010747,6.4641724,6.714749,6.3159585,7.093999,4.043661
wydatki,U,1.5384616,4.3076925,3.9615386,4.1538463,2.7692308,8.624986,6.635284,6.998367,6.8597746,7.9668207,6.459086
"bóg",U,4.576923,2.1538463,2.5769231,3.1538463,1.8461539,4.832012,7.6363797,7.367187,6.872505,7.939789,5.663313
"pamiątka",U,4.923077,1.3846154,2.6923077,1.6153846,1.4615384,3.8785949,7.7650967,6.6200604,7.59345,7.6221867,4.907904
"płynąć",U,4.3076925,1.6538461,2.0,3.3076923,1.5384616,4.6134214,7.879801,7.6368227,6.4995227,7.942542,5.265577
fotel,U,4.269231,1.3846154,1.5,1.6153846,1.1923077,3.3241603,7.1437764,7.0570498,6.8467603,7.3136773,4.0568075
gruszkowy,U,3.8846154,1.3461539,1.2307693,1.2307693,1.3076923,3.4624875,6.822059,6.9384527,6.893354,6.8237915,3.3820355
stereotypowy,U,1.6538461,3.6153846,2.5384614,2.6153846,3.4230769,7.6334276,5.976779,7.0401754,7.032702,6.245245,4.8958387
tata,U,4.8461537,2.3461537,2.1153846,1.8076923,1.5384616,3.6485884,7.195462,7.3598905,7.6611004,7.803067,5.384669
litr,U,3.1153846,1.4615384,1.4230769,2.0384614,1.5769231,4.8546553,6.8903513,6.90643,6.2832646,6.7409773,3.0897505
puszcza,U,4.0,1.5384616,1.6923077,3.6923077,1.6153846,4.826647,7.717236,7.5863833,5.5125003,7.625857,5.134174
malaria,U,1.2307693,3.4615386,4.3461537,5.3461537,5.0384617,9.903405,8.650454,7.9484587,7.0309215,7.3803024,7.7438946
